Product_ID,Category,Price,Discount_Percentage,Promotion_Type,Units_Sold,Store_Location,Season,Customer_Segment,Date,Revenue,Competitor_Price,Ad_Spend,Stock_Availability,Customer_Rating,Returns,Discounted_Price
PROD018223,Beauty,412.02,,None,5.0,Texas,Spring,Regular,2022-09-05,2060.1,122.3,540.25,In Stock,2.0,,412.02
PROD018224,Electronics,456.11,0.0,BOGO,,Illinois,Summer,Budget,2022-05-21,,482.89,130.53,In Stock,1.0,1.0,456.11
PROD018225,Electronics,160.82,20.0,None,1.0,Florida,Fall,Premium,2022-09-15,128.656,17.4,395.53,Out of Stock,2.0,2.0,128.656
PROD018226,Clothing,411.57,10.0,None,1.0,Texas,Winter,Regular,2022-08-23,370.413,312.18,185.74,In Stock,4.0,1.0,370.413
PROD018227,Furniture,69.61,0.0,BOGO,4.0,Texas,Fall,Loyalty,2023-03-09,278.44,116.98,75.67,Out of Stock,5.0,0.0,69.61
PROD018228,Electronics,334.28,20.0,Cashback,4.0,Texas,Fall,Premium,2022-12-01,1069.696,157.45,367.37,Out of Stock,2.0,,267.424
PROD018229,Furniture,277.21,20.0,Discount,5.0,California,Winter,Budget,2022-01-03,1108.84,365.48,163.69,Out of Stock,5.0,0.0,221.768
PROD018230,Beauty,255.69,5.0,Discount,2.0,Illinois,Spring,Loyalty,2022-02-26,485.811,462.48,248.53,In Stock,,2.0,242.9055
PROD018231,Groceries,446.99,20.0,Cashback,1.0,Florida,Summer,Budget,2023-01-02,357.59200000000004,444.19,410.56,In Stock,1.0,2.0,357.59200000000004
PROD018232,Electronics,344.83,,None,1.0,California,Spring,Budget,2022-06-20,344.83,69.34,577.33,Out of Stock,4.0,,344.83
PROD018233,Beauty,413.14,15.0,Cashback,1.0,Illinois,Winter,Regular,2023-09-25,351.169,82.9,807.52,Out of Stock,1.0,0.0,351.169
PROD018234,Electronics,32.97,0.0,None,2.0,Texas,Winter,Budget,2023-04-18,65.94,113.24,952.84,Out of Stock,5.0,,32.97
PROD018235,Clothing,388.0,15.0,None,1.0,Florida,Fall,Budget,2023-07-18,329.8,447.88,873.72,In Stock,5.0,2.0,329.8
PROD018236,Groceries,103.16,20.0,Cashback,,New York,Summer,Loyalty,2023-08-16,,342.92,984.79,In Stock,2.0,0.0,82.528
PROD018237,Groceries,58.96,15.0,BOGO,1.0,Texas,Summer,Premium,2022-07-19,50.116,147.17,843.52,In Stock,3.0,0.0,50.116
PROD018238,Furniture,495.97,,Cashback,1.0,Illinois,Spring,Premium,2022-06-23,495.97,99.44,467.4,Out of Stock,3.0,2.0,495.97
PROD018239,Electronics,189.89,5.0,Cashback,2.0,Florida,Winter,Regular,2022-05-24,360.79099999999994,396.55,244.12,Out of Stock,5.0,1.0,180.39549999999997
PROD018240,Beauty,388.19,10.0,None,4.0,New York,Spring,Regular,2022-09-22,1397.484,436.51,472.86,In Stock,,2.0,349.371
PROD018241,Groceries,202.93,20.0,None,4.0,Florida,Summer,Budget,2022-04-25,649.3760000000001,91.78,789.22,In Stock,4.0,1.0,162.34400000000002
PROD018242,Groceries,443.88,20.0,None,5.0,Florida,Spring,Loyalty,2022-03-16,1775.5200000000002,424.75,59.01,Out of Stock,,0.0,355.10400000000004
PROD018243,Groceries,27.7,20.0,Cashback,5.0,Texas,Fall,Budget,2023-05-14,110.8,94.03,951.96,In Stock,,1.0,22.16
PROD018244,Clothing,226.48,10.0,Cashback,2.0,California,Winter,Regular,2023-09-11,407.664,7.06,884.63,Out of Stock,5.0,2.0,203.832
PROD018245,Electronics,315.46,15.0,Cashback,3.0,Illinois,Winter,Premium,2022-10-12,804.4229999999999,399.55,332.68,Out of Stock,3.0,,268.14099999999996
PROD018246,Beauty,340.98,,Discount,,Texas,Summer,Premium,2023-03-22,,399.73,695.32,In Stock,2.0,,340.98
PROD018247,Clothing,204.99,20.0,BOGO,4.0,Florida,Summer,Premium,2022-09-12,655.9680000000001,161.63,175.99,Out of Stock,,2.0,163.99200000000002
PROD018248,Beauty,454.3,0.0,Discount,1.0,Texas,Fall,Budget,2022-05-19,454.3,173.97,873.25,Out of Stock,1.0,0.0,454.3
PROD018249,Beauty,432.94,0.0,None,1.0,Florida,Winter,Loyalty,2022-03-29,432.94,128.51,28.94,In Stock,3.0,0.0,432.94
PROD018250,Beauty,407.81,0.0,None,,Illinois,Spring,Regular,2023-04-29,,342.13,100.44,In Stock,1.0,0.0,407.81
PROD018251,Furniture,51.14,5.0,Discount,,Texas,Summer,Loyalty,2022-09-17,,353.58,512.66,In Stock,2.0,2.0,48.583
PROD018252,Groceries,336.13,0.0,Discount,4.0,Texas,Fall,Budget,2022-04-27,1344.52,436.94,401.55,Out of Stock,,2.0,336.13
PROD018253,Furniture,130.15,20.0,None,4.0,Illinois,Spring,Budget,2023-08-19,416.48,266.25,727.01,In Stock,4.0,1.0,104.12
PROD018254,Beauty,321.47,20.0,Discount,,Illinois,Summer,Regular,2023-07-30,,36.23,331.09,Out of Stock,4.0,,257.17600000000004
PROD018255,Electronics,182.01,15.0,None,2.0,California,Winter,Loyalty,2023-08-23,309.417,254.23,243.69,In Stock,3.0,,154.7085
PROD018256,Clothing,475.48,10.0,Cashback,1.0,Texas,Spring,Budget,2023-08-26,427.932,487.64,671.13,Out of Stock,5.0,1.0,427.932
PROD018257,Clothing,206.54,20.0,Discount,,California,Winter,Loyalty,2022-11-02,,374.58,472.42,In Stock,2.0,,165.232
PROD018258,Groceries,92.19,15.0,Discount,5.0,California,Winter,Premium,2023-04-12,391.80749999999995,72.04,420.91,Out of Stock,5.0,2.0,78.36149999999999
PROD018259,Beauty,489.48,5.0,None,4.0,Texas,Summer,Regular,2022-02-01,1860.024,288.97,761.52,Out of Stock,3.0,1.0,465.006
PROD018260,Beauty,497.0,20.0,Cashback,4.0,Texas,Spring,Loyalty,2023-11-11,1590.4,263.48,808.52,Out of Stock,5.0,2.0,397.6
PROD018261,Electronics,454.54,,BOGO,1.0,Illinois,Winter,Loyalty,2023-05-19,454.54,40.2,401.79,Out of Stock,,,454.54
PROD018262,Groceries,132.33,,Cashback,2.0,California,Spring,Premium,2023-10-01,264.66,31.71,522.58,Out of Stock,5.0,2.0,132.33
PROD018263,Furniture,158.51,0.0,BOGO,5.0,New York,Winter,Loyalty,2023-07-21,792.55,58.02,836.78,Out of Stock,4.0,1.0,158.51
PROD018264,Furniture,289.78,10.0,None,4.0,Texas,Winter,Budget,2023-03-25,1043.2079999999999,473.13,722.15,Out of Stock,,2.0,260.80199999999996
PROD018265,Electronics,156.77,0.0,BOGO,,New York,Summer,Budget,2023-01-28,,124.05,506.97,In Stock,1.0,1.0,156.77
PROD018266,Beauty,337.38,10.0,None,5.0,California,Winter,Budget,2022-09-30,1518.21,50.48,425.39,In Stock,1.0,1.0,303.642
PROD018267,Furniture,172.52,10.0,Cashback,1.0,Illinois,Summer,Loyalty,2023-10-03,155.268,472.07,785.03,In Stock,2.0,0.0,155.268
PROD018268,Furniture,459.22,0.0,None,,Florida,Spring,Regular,2023-05-19,,263.45,420.09,Out of Stock,3.0,,459.22
PROD018269,Electronics,338.48,15.0,Discount,4.0,California,Winter,Regular,2022-05-30,1150.832,390.82,361.35,Out of Stock,1.0,2.0,287.708
PROD018270,Electronics,457.7,0.0,Discount,1.0,Illinois,Winter,Loyalty,2022-02-14,457.7,82.62,684.73,In Stock,1.0,,457.7
PROD018271,Beauty,35.13,15.0,Discount,1.0,New York,Winter,Regular,2023-09-21,29.860500000000002,293.16,363.43,In Stock,1.0,1.0,29.860500000000002
PROD018272,Electronics,163.34,15.0,Discount,4.0,Florida,Winter,Regular,2023-07-17,555.356,388.36,149.18,In Stock,,0.0,138.839
PROD018273,Electronics,100.27,,None,3.0,Florida,Fall,Loyalty,2023-01-06,300.81,274.49,809.79,Out of Stock,3.0,2.0,100.27
PROD018274,Groceries,,,BOGO,2.0,New York,Fall,Budget,2022-11-08,504.1,385.67,959.92,Out of Stock,1.0,2.0,252.05
PROD018275,Clothing,247.72,,Discount,5.0,Illinois,Summer,Loyalty,2022-09-14,1238.6,159.14,297.09,In Stock,5.0,0.0,247.72
PROD018276,Furniture,425.64,0.0,BOGO,1.0,New York,Spring,Regular,2022-02-02,425.64,328.31,261.03,In Stock,,2.0,425.64
PROD018277,Groceries,44.37,5.0,Cashback,,California,Summer,Regular,2022-06-03,,303.23,144.2,Out of Stock,2.0,0.0,42.1515
PROD018278,Groceries,498.0,0.0,Discount,4.0,Illinois,Summer,Premium,2022-06-17,1992.0,268.79,755.96,Out of Stock,2.0,,498.0
PROD018279,Electronics,12.36,15.0,BOGO,2.0,Illinois,Summer,Budget,2023-09-05,21.011999999999997,38.29,3.86,In Stock,2.0,1.0,10.505999999999998
PROD018280,Groceries,256.63,5.0,BOGO,5.0,Florida,Summer,Loyalty,2023-05-10,1218.9924999999998,20.37,592.47,Out of Stock,4.0,1.0,243.7985
PROD018281,Beauty,352.05,10.0,Discount,5.0,California,Winter,Loyalty,2023-02-12,1584.2250000000001,388.3,659.22,In Stock,1.0,2.0,316.845
PROD018282,Groceries,439.22,10.0,None,1.0,California,Spring,Budget,2022-10-26,395.29800000000006,59.73,763.24,In Stock,,,395.29800000000006
PROD018283,Beauty,100.16,20.0,Discount,3.0,New York,Winter,Regular,2023-01-25,240.38400000000001,494.72,634.28,Out of Stock,2.0,1.0,80.128
PROD018284,Clothing,420.05,10.0,Cashback,3.0,Illinois,Fall,Regular,2022-10-19,1134.135,82.36,801.23,Out of Stock,4.0,1.0,378.045
PROD018285,Furniture,452.09,5.0,BOGO,1.0,Florida,Fall,Premium,2023-10-13,429.48549999999994,429.45,229.5,In Stock,3.0,1.0,429.48549999999994
PROD018286,Furniture,276.97,20.0,Discount,1.0,New York,Spring,Premium,2023-01-01,221.57600000000002,135.12,463.5,In Stock,5.0,0.0,221.57600000000002
PROD018287,Beauty,361.98,15.0,None,3.0,New York,Fall,Loyalty,2023-07-04,923.049,479.42,288.67,In Stock,1.0,2.0,307.683
PROD018288,Electronics,174.96,0.0,Discount,5.0,Illinois,Summer,Regular,2022-09-26,874.8000000000001,282.72,248.79,Out of Stock,2.0,,174.96
PROD018289,Clothing,301.76,,None,4.0,Illinois,Winter,Regular,2023-09-18,1207.04,262.23,85.01,In Stock,5.0,,301.76
PROD018290,Furniture,450.63,0.0,Cashback,2.0,New York,Fall,Premium,2022-07-11,901.26,19.79,643.12,In Stock,2.0,,450.63
PROD018291,Clothing,249.3,10.0,None,3.0,Illinois,Summer,Premium,2022-08-04,673.11,100.79,274.28,In Stock,5.0,2.0,224.37
PROD018292,Groceries,161.63,20.0,Discount,3.0,California,Spring,Loyalty,2022-03-31,387.91200000000003,296.59,115.43,In Stock,4.0,2.0,129.304
PROD018293,Beauty,466.34,0.0,Cashback,,Illinois,Fall,Budget,2022-08-30,,190.69,161.21,Out of Stock,,0.0,466.34
PROD018294,Clothing,97.71,20.0,Discount,3.0,Florida,Summer,Regular,2022-02-18,234.50400000000002,169.76,240.56,In Stock,3.0,1.0,78.168
PROD018295,Groceries,133.86,20.0,Discount,5.0,Texas,Winter,Budget,2022-07-03,535.44,458.79,310.8,Out of Stock,4.0,2.0,107.08800000000002
PROD018296,Groceries,39.53,0.0,Cashback,1.0,New York,Summer,Budget,2023-12-05,39.53,450.55,57.25,Out of Stock,2.0,1.0,39.53
PROD018297,Electronics,175.41,10.0,Discount,5.0,New York,Summer,Regular,2023-07-31,789.345,473.75,108.91,In Stock,1.0,2.0,157.869
PROD018298,Groceries,164.96,,Discount,,New York,Summer,Regular,2023-07-11,,212.56,237.64,Out of Stock,2.0,,164.96
PROD018299,Groceries,481.32,15.0,Discount,4.0,Texas,Spring,Premium,2023-05-22,1636.4879999999998,259.49,137.11,Out of Stock,4.0,2.0,409.12199999999996
PROD018300,Clothing,482.39,10.0,None,5.0,New York,Spring,Premium,2023-06-22,2170.755,235.66,757.0,In Stock,3.0,2.0,434.151
PROD018301,Beauty,370.19,,None,1.0,Illinois,Summer,Budget,2022-08-09,370.19,77.91,245.06,Out of Stock,2.0,1.0,370.19
PROD018302,Furniture,421.06,20.0,Cashback,1.0,California,Fall,Regular,2022-02-01,336.848,52.16,63.59,Out of Stock,1.0,1.0,336.848
PROD018303,Electronics,86.52,20.0,Cashback,3.0,New York,Spring,Budget,2023-02-21,207.64799999999997,302.89,418.33,In Stock,4.0,0.0,69.216
PROD018304,Beauty,118.06,,Discount,5.0,California,Fall,Regular,2023-08-14,590.3,55.85,537.82,In Stock,4.0,,118.06
PROD018305,Electronics,403.88,,BOGO,5.0,New York,Fall,Loyalty,2022-10-16,2019.4,9.52,170.36,Out of Stock,,0.0,403.88
PROD018306,Furniture,53.99,15.0,Discount,3.0,Florida,Spring,Regular,2023-07-06,137.6745,113.79,342.57,Out of Stock,5.0,2.0,45.8915
PROD018307,Electronics,462.2,10.0,None,5.0,New York,Fall,Budget,2022-03-09,2079.9,318.05,125.04,Out of Stock,4.0,,415.98
PROD018308,Furniture,140.52,20.0,BOGO,1.0,Florida,Winter,Regular,2023-12-31,112.41600000000001,21.49,747.31,Out of Stock,,,112.41600000000001
PROD018309,Clothing,119.34,,None,1.0,Florida,Fall,Premium,2022-12-31,119.34,168.89,493.31,In Stock,,,119.34
PROD018310,Clothing,455.59,10.0,Cashback,3.0,New York,Fall,Budget,2023-06-20,1230.093,214.47,984.0,In Stock,1.0,2.0,410.031
PROD018311,Furniture,126.82,,BOGO,1.0,California,Spring,Regular,2022-05-01,126.82,319.38,629.22,In Stock,3.0,0.0,126.82
PROD018312,Beauty,483.27,0.0,None,5.0,California,Fall,Budget,2023-07-21,2416.35,373.18,366.03,In Stock,1.0,1.0,483.27
PROD018313,Beauty,71.28,5.0,Discount,1.0,Florida,Spring,Loyalty,2023-01-07,67.716,168.18,381.27,Out of Stock,1.0,1.0,67.716
PROD018314,Beauty,479.98,10.0,BOGO,5.0,Florida,Winter,Loyalty,2022-09-20,2159.9100000000003,147.63,528.47,Out of Stock,2.0,2.0,431.982
PROD018315,Furniture,231.7,20.0,BOGO,5.0,Illinois,Fall,Loyalty,2023-10-20,926.8000000000001,76.26,294.21,In Stock,,,185.36
PROD018316,Beauty,143.23,5.0,None,1.0,New York,Spring,Loyalty,2022-11-06,136.06849999999997,239.79,283.53,Out of Stock,5.0,0.0,136.06849999999997
PROD018317,Groceries,323.47,20.0,BOGO,2.0,Texas,Summer,Loyalty,2022-10-16,517.552,418.02,735.42,Out of Stock,5.0,1.0,258.776
PROD018318,Electronics,147.2,15.0,BOGO,,Illinois,Winter,Loyalty,2023-01-11,,398.89,771.39,Out of Stock,1.0,,125.11999999999999
PROD018319,Beauty,117.81,0.0,Discount,3.0,Illinois,Summer,Loyalty,2022-01-24,353.43,266.45,456.66,Out of Stock,,,117.81
PROD018320,Beauty,360.19,5.0,Cashback,1.0,Illinois,Winter,Regular,2023-09-07,342.1805,266.94,965.83,In Stock,4.0,0.0,342.1805
PROD018321,Clothing,77.01,20.0,BOGO,2.0,Illinois,Fall,Loyalty,2023-05-16,123.21600000000001,486.05,896.88,Out of Stock,3.0,1.0,61.608000000000004
PROD018322,Clothing,,20.0,Discount,4.0,Illinois,Winter,Loyalty,2023-01-22,1128.3200000000002,491.38,693.9,Out of Stock,2.0,2.0,282.08000000000004
PROD018323,Electronics,175.8,20.0,None,3.0,Texas,Winter,Premium,2023-01-21,421.9200000000001,477.21,510.13,Out of Stock,4.0,2.0,140.64000000000001
PROD018324,Electronics,230.99,5.0,BOGO,3.0,New York,Spring,Loyalty,2022-04-06,658.3215,55.28,93.18,In Stock,,1.0,219.4405
PROD018325,Groceries,217.15,15.0,Discount,3.0,California,Summer,Premium,2023-03-08,553.7325,379.05,397.89,Out of Stock,2.0,1.0,184.5775
PROD018326,Electronics,459.87,20.0,None,1.0,New York,Spring,Budget,2023-01-25,367.896,427.38,67.52,In Stock,,1.0,367.896
PROD018327,Electronics,251.95,,BOGO,3.0,California,Winter,Loyalty,2022-06-08,755.8499999999999,456.76,344.83,In Stock,3.0,,251.95
PROD018328,Furniture,323.56,5.0,Discount,5.0,Florida,Fall,Premium,2023-12-01,1536.91,166.12,396.03,In Stock,4.0,1.0,307.382
PROD018329,Groceries,144.77,10.0,None,1.0,Florida,Spring,Regular,2023-10-15,130.293,182.57,899.95,Out of Stock,5.0,0.0,130.293
PROD018330,Beauty,355.15,,BOGO,,Florida,Fall,Regular,2022-11-21,,146.7,635.18,Out of Stock,,0.0,355.15
PROD018331,Electronics,150.99,10.0,Cashback,5.0,Florida,Spring,Premium,2022-04-05,679.4550000000002,153.82,377.78,Out of Stock,,0.0,135.89100000000002
PROD018332,Beauty,429.1,10.0,None,1.0,Florida,Spring,Regular,2023-10-24,386.19000000000005,179.44,563.13,Out of Stock,4.0,1.0,386.19000000000005
PROD018333,Beauty,238.86,,Cashback,1.0,Illinois,Fall,Regular,2023-08-17,238.86,380.9,617.82,Out of Stock,1.0,0.0,238.86
PROD018334,Electronics,229.94,10.0,Cashback,3.0,California,Summer,Loyalty,2022-04-13,620.838,144.16,592.88,In Stock,3.0,2.0,206.946
PROD018335,Groceries,134.6,10.0,None,3.0,New York,Spring,Budget,2023-11-24,363.42,164.48,666.71,In Stock,3.0,1.0,121.14
PROD018336,Groceries,320.05,20.0,Cashback,,New York,Spring,Premium,2023-09-18,,51.17,890.86,Out of Stock,3.0,1.0,256.04
PROD018337,Clothing,199.71,,Cashback,3.0,Florida,Fall,Loyalty,2023-01-01,599.13,147.66,886.77,In Stock,5.0,1.0,199.71
PROD018338,Beauty,140.6,20.0,Discount,3.0,Texas,Summer,Budget,2023-08-07,337.44,292.87,422.73,In Stock,2.0,1.0,112.48
PROD018339,Furniture,312.08,0.0,BOGO,,New York,Winter,Budget,2023-07-13,,451.57,639.99,Out of Stock,,0.0,312.08
PROD018340,Furniture,79.42,10.0,BOGO,1.0,California,Winter,Budget,2023-05-15,71.47800000000001,19.7,862.14,Out of Stock,1.0,2.0,71.47800000000001
PROD018341,Clothing,434.59,,Discount,3.0,Illinois,Spring,Budget,2022-04-12,1303.77,29.13,162.68,Out of Stock,,2.0,434.59
PROD018342,Beauty,370.68,15.0,BOGO,5.0,Texas,Winter,Loyalty,2022-07-27,1575.3899999999999,251.91,638.33,Out of Stock,3.0,,315.078
PROD018343,Clothing,257.42,5.0,Discount,1.0,California,Spring,Budget,2023-08-24,244.549,351.45,860.77,Out of Stock,5.0,,244.549
PROD018344,Furniture,332.44,,None,,Illinois,Fall,Loyalty,2023-11-04,,187.06,407.06,Out of Stock,1.0,,332.44
PROD018345,Clothing,151.43,0.0,Discount,2.0,Illinois,Spring,Loyalty,2022-11-22,302.86,238.64,783.92,Out of Stock,1.0,2.0,151.43
PROD018346,Beauty,283.65,0.0,Cashback,3.0,California,Spring,Budget,2023-05-23,850.9499999999999,219.85,388.21,Out of Stock,1.0,1.0,283.65
PROD018347,Electronics,10.04,20.0,Cashback,4.0,New York,Spring,Regular,2023-11-28,32.128,136.83,256.34,In Stock,,,8.032
PROD018348,Furniture,228.09,,Discount,5.0,Florida,Summer,Regular,2022-12-08,1140.45,453.55,606.58,In Stock,5.0,0.0,228.09
PROD018349,Groceries,449.46,20.0,Discount,3.0,Texas,Spring,Loyalty,2023-10-13,1078.704,263.66,103.04,Out of Stock,4.0,2.0,359.568
PROD018350,Clothing,331.26,10.0,BOGO,4.0,New York,Spring,Regular,2022-03-12,1192.536,227.69,102.91,Out of Stock,2.0,1.0,298.134
PROD018351,Clothing,41.87,5.0,Discount,4.0,Florida,Spring,Regular,2022-02-23,159.106,465.08,618.43,In Stock,4.0,0.0,39.7765
PROD018352,Electronics,20.93,15.0,Discount,4.0,Texas,Summer,Loyalty,2022-06-21,71.16199999999999,123.71,522.14,Out of Stock,3.0,2.0,17.790499999999998
PROD018353,Clothing,288.29,0.0,Cashback,3.0,California,Fall,Regular,2023-06-13,864.8700000000001,219.31,466.38,Out of Stock,3.0,1.0,288.29
PROD018354,Furniture,281.72,10.0,None,4.0,Florida,Summer,Loyalty,2023-12-25,1014.1920000000001,408.13,95.18,Out of Stock,2.0,1.0,253.54800000000003
PROD018355,Beauty,149.33,,Discount,2.0,Texas,Fall,Loyalty,2022-08-18,298.66,81.87,867.79,In Stock,4.0,,149.33
PROD018356,Groceries,91.0,10.0,None,4.0,Illinois,Winter,Regular,2023-11-09,327.6,473.01,35.7,Out of Stock,3.0,1.0,81.9
PROD018357,Clothing,256.39,,Cashback,4.0,Florida,Fall,Loyalty,2022-08-07,1025.56,427.11,315.52,In Stock,,2.0,256.39
PROD018358,Beauty,291.58,15.0,BOGO,2.0,New York,Fall,Loyalty,2023-03-18,495.686,35.38,409.21,In Stock,3.0,0.0,247.843
PROD018359,Beauty,127.58,,Discount,2.0,Illinois,Spring,Regular,2023-08-04,255.16,401.77,165.87,Out of Stock,,0.0,127.58
PROD018360,Groceries,192.74,20.0,Cashback,4.0,Texas,Winter,Premium,2023-04-04,616.768,258.53,903.91,Out of Stock,1.0,1.0,154.192
PROD018361,Furniture,133.54,5.0,BOGO,3.0,Texas,Spring,Loyalty,2022-05-02,380.58899999999994,164.12,620.04,In Stock,1.0,1.0,126.86299999999999
PROD018362,Groceries,64.95,10.0,Cashback,3.0,New York,Summer,Budget,2023-11-28,175.365,147.86,550.26,Out of Stock,,2.0,58.455000000000005
PROD018363,Clothing,253.87,10.0,Cashback,1.0,Illinois,Winter,Premium,2022-12-08,228.483,387.45,946.84,Out of Stock,2.0,,228.483
PROD018364,Electronics,214.72,,None,,Florida,Spring,Loyalty,2023-11-22,,493.48,219.53,In Stock,4.0,0.0,214.72
PROD018365,Clothing,255.43,,BOGO,4.0,New York,Fall,Premium,2022-06-22,1021.72,376.56,312.8,In Stock,1.0,,255.43
PROD018366,Furniture,480.4,15.0,BOGO,4.0,California,Summer,Premium,2022-09-07,1633.36,21.84,358.1,Out of Stock,1.0,,408.34
PROD018367,Clothing,237.57,15.0,BOGO,4.0,New York,Winter,Premium,2023-08-24,807.7379999999999,172.28,479.19,Out of Stock,5.0,0.0,201.93449999999999
PROD018368,Groceries,388.53,5.0,BOGO,2.0,California,Winter,Budget,2022-04-06,738.2069999999999,356.43,794.48,Out of Stock,3.0,,369.10349999999994
PROD018369,Beauty,483.92,15.0,None,1.0,Florida,Summer,Regular,2023-08-30,411.332,38.61,387.8,In Stock,4.0,0.0,411.332
PROD018370,Furniture,433.98,5.0,Discount,3.0,California,Winter,Premium,2022-10-06,1236.843,431.65,15.16,In Stock,5.0,2.0,412.281
PROD018371,Clothing,94.07,0.0,Discount,5.0,Texas,Summer,Budget,2023-10-20,470.34999999999997,364.68,566.46,Out of Stock,2.0,,94.07
PROD018372,Electronics,260.28,10.0,BOGO,2.0,Illinois,Spring,Premium,2023-03-06,468.50399999999996,305.04,192.71,In Stock,3.0,2.0,234.25199999999998
PROD018373,Groceries,40.36,0.0,BOGO,1.0,New York,Spring,Premium,2022-01-04,40.36,363.75,738.0,Out of Stock,2.0,2.0,40.36
PROD018374,Groceries,174.48,5.0,BOGO,3.0,California,Fall,Regular,2023-08-24,497.2679999999999,492.12,691.21,In Stock,4.0,,165.75599999999997
PROD018375,Electronics,185.05,20.0,Cashback,2.0,Florida,Winter,Budget,2023-09-28,296.08000000000004,346.43,916.43,In Stock,4.0,0.0,148.04000000000002
PROD018376,Furniture,284.06,0.0,Discount,1.0,Texas,Winter,Premium,2023-02-07,284.06,365.09,440.53,Out of Stock,4.0,2.0,284.06
PROD018377,Electronics,286.1,15.0,BOGO,1.0,California,Summer,Loyalty,2022-10-03,243.185,138.81,320.65,In Stock,1.0,,243.185
PROD018378,Furniture,184.02,5.0,Discount,3.0,Texas,Fall,Budget,2022-11-03,524.457,152.82,762.48,In Stock,3.0,2.0,174.819
PROD018379,Groceries,425.07,15.0,None,1.0,Illinois,Winter,Regular,2022-07-07,361.30949999999996,495.88,304.2,Out of Stock,,2.0,361.30949999999996
PROD018380,Furniture,266.75,20.0,BOGO,2.0,Illinois,Winter,Budget,2022-01-17,426.8,263.61,605.28,Out of Stock,5.0,2.0,213.4
PROD018381,Clothing,134.22,20.0,None,,New York,Spring,Regular,2022-12-29,,267.75,395.1,In Stock,3.0,,107.376
PROD018382,Groceries,135.93,15.0,Discount,2.0,Illinois,Summer,Regular,2023-10-23,231.08100000000002,468.2,194.33,In Stock,5.0,1.0,115.54050000000001
PROD018383,Groceries,494.04,5.0,Discount,2.0,Texas,Summer,Budget,2022-02-27,938.676,232.92,498.04,In Stock,,0.0,469.338
PROD018384,Groceries,446.66,0.0,BOGO,1.0,Florida,Summer,Regular,2023-07-20,446.66,206.49,208.16,Out of Stock,3.0,2.0,446.66
PROD018385,Electronics,178.39,15.0,Discount,4.0,New York,Spring,Regular,2022-08-14,606.526,209.08,171.79,In Stock,4.0,2.0,151.6315
PROD018386,Clothing,62.9,5.0,Cashback,,New York,Summer,Premium,2022-08-18,,252.87,353.92,Out of Stock,4.0,0.0,59.754999999999995
PROD018387,Furniture,77.96,5.0,None,2.0,Florida,Fall,Loyalty,2023-12-27,148.124,272.09,446.34,Out of Stock,3.0,,74.062
PROD018388,Clothing,386.44,5.0,None,5.0,Illinois,Summer,Loyalty,2022-03-30,1835.59,436.31,402.88,Out of Stock,,2.0,367.118
PROD018389,Groceries,146.98,20.0,BOGO,,Illinois,Fall,Loyalty,2023-11-24,,316.96,616.7,Out of Stock,3.0,1.0,117.584
PROD018390,Groceries,459.97,10.0,Cashback,2.0,Texas,Fall,Regular,2022-04-06,827.946,133.21,492.5,In Stock,1.0,,413.973
PROD018391,Beauty,141.24,15.0,Discount,4.0,California,Winter,Loyalty,2022-01-06,480.216,363.99,220.36,In Stock,2.0,,120.054
PROD018392,Clothing,359.78,20.0,BOGO,,New York,Fall,Loyalty,2022-04-07,,480.26,574.78,Out of Stock,4.0,0.0,287.824
PROD018393,Groceries,236.36,,None,3.0,Illinois,Summer,Loyalty,2023-01-15,709.08,295.07,917.31,Out of Stock,4.0,,236.36
PROD018394,Clothing,18.28,5.0,Discount,2.0,Texas,Fall,Premium,2023-07-18,34.732,209.88,602.28,In Stock,4.0,1.0,17.366
PROD018395,Electronics,387.23,15.0,BOGO,,Texas,Spring,Loyalty,2022-01-27,,333.33,424.64,Out of Stock,1.0,1.0,329.1455
PROD018396,Electronics,210.13,20.0,Cashback,5.0,Illinois,Fall,Budget,2022-12-27,840.5200000000001,431.35,548.62,In Stock,3.0,,168.104
PROD018397,Furniture,327.89,,BOGO,3.0,Illinois,Spring,Budget,2022-07-28,983.67,237.21,657.62,In Stock,1.0,2.0,327.89
PROD018398,Furniture,40.2,10.0,Discount,3.0,Texas,Winter,Premium,2023-05-25,108.54000000000002,356.3,182.22,Out of Stock,4.0,1.0,36.18000000000001
PROD018399,Groceries,368.21,15.0,Cashback,1.0,Illinois,Summer,Regular,2022-08-23,312.9785,69.07,214.82,Out of Stock,4.0,,312.9785
PROD018400,Furniture,297.51,0.0,Discount,3.0,California,Summer,Budget,2023-08-28,892.53,168.81,704.16,In Stock,3.0,0.0,297.51
PROD018401,Groceries,307.12,,Cashback,2.0,Illinois,Spring,Regular,2023-07-22,614.24,337.54,741.69,In Stock,,,307.12
PROD018402,Groceries,149.77,,Discount,,Texas,Summer,Premium,2022-11-06,,417.33,85.71,In Stock,,1.0,149.77
PROD018403,Beauty,164.73,,BOGO,,Florida,Fall,Budget,2023-03-31,,395.41,190.78,In Stock,5.0,1.0,164.73
PROD018404,Beauty,227.65,0.0,None,1.0,California,Winter,Loyalty,2022-06-13,227.65,179.72,750.48,Out of Stock,2.0,2.0,227.65
PROD018405,Beauty,376.01,0.0,BOGO,4.0,Florida,Fall,Premium,2022-08-04,1504.04,63.2,450.12,In Stock,4.0,0.0,376.01
